Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/house_sales.yml', data_parallel=False, dataset='House Sales', direction='minimize', dropna_idx=[0], early_stopping_rounds=20, epochs=1000, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='VIME', n_trials=100, nominal_idx=[14], num_classes=1, num_features=21, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
Loading dataset House Sales...
Dataset loaded!
(21613, 21)
Scaling the data...
args.num_features: 90
New Shape: (21613, 90)
Using an existing study with name 'VIME_House Sales' instead of creating a new one.
In get_device
On Device: cuda
In get_device
On Device: cuda
Fitted encoder
Epoch 85, Val Loss: 16526232576.00000
Epoch 86, Val Loss: 17191507968.00000
Epoch 87, Val Loss: 18019667968.00000
Epoch 88, Val Loss: 16706448384.00000
Epoch 89, Val Loss: 17309528064.00000
Epoch 90, Val Loss: 17773041664.00000
Epoch 91, Val Loss: 18905417728.00000
Epoch 92, Val Loss: 16721274880.00000
Epoch 93, Val Loss: 17153473536.00000
Epoch 94, Val Loss: 16625954816.00000
Epoch 95, Val Loss: 17905833984.00000
Epoch 96, Val Loss: 17117631488.00000
Epoch 97, Val Loss: 16664673280.00000
Epoch 98, Val Loss: 17623451648.00000
Epoch 99, Val Loss: 18600708096.00000
Epoch 100, Val Loss: 20432349184.00000
Epoch 101, Val Loss: 17436454912.00000
Epoch 102, Val Loss: 21050955776.00000
Epoch 103, Val Loss: 19056459776.00000
Epoch 104, Val Loss: 16583611392.00000
Epoch 105, Val Loss: 18235699200.00000
Early stopping applies.
{'MSE - mean': 14751417814.09797, 'MSE - std': 1408434518.9274416, 'R2 - mean': 0.8903630623522458, 'R2 - std': 0.005733679025585914}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 54375747584.00000
Epoch 1, Val Loss: 43524669440.00000
Epoch 2, Val Loss: 42367303680.00000
Epoch 3, Val Loss: 39503908864.00000
Epoch 4, Val Loss: 38566125568.00000
Epoch 5, Val Loss: 37527601152.00000
Epoch 6, Val Loss: 36013858816.00000
Epoch 7, Val Loss: 35339390976.00000
Epoch 8, Val Loss: 34800111616.00000
Epoch 9, Val Loss: 34072567808.00000
Epoch 10, Val Loss: 34122027008.00000
Epoch 11, Val Loss: 34453585920.00000
Epoch 12, Val Loss: 31661596672.00000
Epoch 13, Val Loss: 32173000704.00000
Epoch 14, Val Loss: 30821052416.00000
Epoch 15, Val Loss: 30069506048.00000
Epoch 16, Val Loss: 31224797184.00000
Epoch 17, Val Loss: 31044323328.00000
Epoch 18, Val Loss: 28765501440.00000
Epoch 19, Val Loss: 28989302784.00000
Epoch 20, Val Loss: 29018845184.00000
Epoch 21, Val Loss: 28880566272.00000
Epoch 22, Val Loss: 27553171456.00000
Epoch 23, Val Loss: 27710457856.00000
Epoch 24, Val Loss: 26386831360.00000
Epoch 25, Val Loss: 26687979520.00000
Epoch 26, Val Loss: 26841769984.00000
Epoch 27, Val Loss: 25819625472.00000
Epoch 28, Val Loss: 25834516480.00000
Epoch 29, Val Loss: 25350381568.00000
Epoch 30, Val Loss: 27616839680.00000
Epoch 31, Val Loss: 24928460800.00000
Epoch 32, Val Loss: 25477007360.00000
Epoch 33, Val Loss: 24360601600.00000
Epoch 34, Val Loss: 24540364800.00000
Epoch 35, Val Loss: 23595964416.00000
Epoch 36, Val Loss: 23426295808.00000
Epoch 37, Val Loss: 26072016896.00000
Epoch 38, Val Loss: 24307197952.00000
Epoch 39, Val Loss: 23419754496.00000
Epoch 40, Val Loss: 23977953280.00000
Epoch 41, Val Loss: 23022692352.00000
Epoch 42, Val Loss: 23086682112.00000
Epoch 43, Val Loss: 22859724800.00000
Epoch 44, Val Loss: 22418262016.00000
Epoch 45, Val Loss: 22999111680.00000
Epoch 46, Val Loss: 22674857984.00000
Epoch 47, Val Loss: 22353043456.00000
Epoch 48, Val Loss: 22034106368.00000
Epoch 49, Val Loss: 21923160064.00000
Epoch 50, Val Loss: 22759249920.00000
Epoch 51, Val Loss: 21666742272.00000
Epoch 52, Val Loss: 21692260352.00000
Epoch 53, Val Loss: 22178461696.00000
Epoch 54, Val Loss: 21589571584.00000
Epoch 55, Val Loss: 20408389632.00000
Epoch 56, Val Loss: 21681752064.00000
Epoch 57, Val Loss: 20904480768.00000
Epoch 58, Val Loss: 21795553280.00000
Epoch 59, Val Loss: 19971737600.00000
Epoch 60, Val Loss: 21704001536.00000
Epoch 61, Val Loss: 21086015488.00000
Epoch 62, Val Loss: 20451399680.00000
Epoch 63, Val Loss: 20632053760.00000
Epoch 64, Val Loss: 21344307200.00000
Epoch 65, Val Loss: 20521877504.00000
Epoch 66, Val Loss: 19740612608.00000
Epoch 67, Val Loss: 19171098624.00000
Epoch 68, Val Loss: 19097509888.00000
Epoch 69, Val Loss: 20233244672.00000
Epoch 70, Val Loss: 19474210816.00000
Epoch 71, Val Loss: 18674069504.00000
Epoch 72, Val Loss: 19420080128.00000
Epoch 73, Val Loss: 18334613504.00000
Epoch 74, Val Loss: 20270743552.00000
Epoch 75, Val Loss: 18970972160.00000
Epoch 76, Val Loss: 18139918336.00000
Epoch 77, Val Loss: 18791538688.00000
Epoch 78, Val Loss: 18273445888.00000
Epoch 79, Val Loss: 18435184640.00000
Epoch 80, Val Loss: 19464075264.00000
Epoch 81, Val Loss: 17754638336.00000
Epoch 82, Val Loss: 18320916480.00000
Epoch 83, Val Loss: 17430214656.00000
Epoch 84, Val Loss: 17962676224.00000
Epoch 85, Val Loss: 18473406464.00000
Epoch 86, Val Loss: 17793644544.00000
Epoch 87, Val Loss: 18588262400.00000
Epoch 88, Val Loss: 17420101632.00000
Epoch 89, Val Loss: 17357600768.00000
Epoch 90, Val Loss: 17527859200.00000
Epoch 91, Val Loss: 20843843584.00000
Epoch 92, Val Loss: 17682132992.00000
